frame,x,y,z,vx,vy,vz,diameter
29.0,1020.0504760742189,30.74372482299805,498.0,-1.471303304035871,5.136678695678723,-38.666666666666444,7.978845596313477
30.0,1018.9902099609376,36.553315189906534,470.22857142857146,-0.6578318277989581,6.367774327596049,-16.58333333333311,8.956232070922852
31.0,1018.6402117047992,42.95969205583845,464.8,0.07540384928425681,6.715952237447123,7.8333333333335915,8.444016456604004
32.0,1018.7391584123885,49.442862483433316,472.54285714285714,0.009536743164545669,5.941655476888043,5.750000000000277,8.956232070922852
33.0,1018.7151628766742,54.98790980747768,475.4000000000001,-0.0401865641270831,5.476804097493516,-0.24999999999977973,7.898653984069824
34.0,1018.6563267299108,61.11359296526227,476.9428571428572,-0.05481974283810587,6.3978751500447935,3.5833333333335915,8.740387916564941
35.0,1018.9489188058038,67.56025957380022,490.22857142857157,0.4601186116541669,6.822263717651398,18.583333333333613,8.21472454071045
36.0,1018.898908342634,73.77737633841379,491.25714285714287,-0.30324300130160964,5.382854143778522,-9.249999999999737,7.399277210235596
37.0,1018.3391880580357,78.89478476388115,476.4571428571429,-1.0370025634760793,5.052309672037791,-27.416666666666366,8.812923431396484
38.0,1017.5288242885046,84.72632206508091,457.3714285714286,-0.3249257405593795,6.402660369873082,-3.249999999999737,9.304853439331055
39.0,1017.8391845703125,91.20191497802735,466.28571428571433,0.7281595865889869,6.7760251363118975,16.33333333333357,10.464158058166504
40.0,1018.5124128069195,97.34300122942244,481.45714285714286,0.7397816975916669,5.401127497355191,16.08333333333359,9.027033805847168
41.0,1018.6715244838172,103.02768423897881,488.3999999999999,-0.5043640136714345,5.893131891886439,-4.416666666666423,8.884866714477539
42.0,1018.278480747768,109.33028455461776,483.3714285714286,-0.33271789550732933,6.822670618693094,-4.6666666666664085,9.097283363342285
43.0,1018.0337751116073,115.90117143903461,484.6285714285714,0.05068969726610817,6.292321523030658,7.250000000000256,9.304853439331055
44.0,1018.3306396484376,122.04719478062222,493.1428571428571,0.34366861979211194,5.893329620361403,9.50000000000022,9.027033805847168
45.0,1018.7374686104911,127.70054822649276,495.34285714285716,0.49384053548220663,5.705562591552798,-4.4166666666664085,8.667244911193848
46.0,1018.5052804129465,134.36180310930524,491.0857142857144,-0.7943776448562119,7.127668380737358,-5.999999999999794,9.304853439331055
47.0,1018.1150599888394,140.9814416067941,486.28571428571433,-0.33438618977817214,6.7265008290609405,-0.6666666666663872,9.304853439331055
48.0,1017.7076102120537,147.560014125279,487.28571428571433,0.02790832519579567,5.733337402343812,0.9166666666669272,9.507891654968262
49.0,1017.9742728097099,152.9847181047712,489.65714285714284,0.007532755534370494,5.784378051757894,4.333333333333513,9.574614524841309
50.0,1017.7625313895089,159.34952610560828,491.2857142857142,0.018005371094190536,6.339561462402415,-0.16666666666637298,9.706685066223145
51.0,1017.9714669363839,165.4118647984096,495.2571428571429,-0.006042480468195777,6.398832956949946,5.833333333333613,9.304853439331055
52.0,1018.1322387695312,171.7434561593192,503.4000000000001,0.5147399902348582,5.779782613118575,10.91666666666687,9.236181259155273
53.0,1017.8675833565849,178.04514596121655,502.25714285714287,-0.8900197347000045,6.920122782389413,-10.24999999999978,9.304853439331055
54.0,1017.6584856305803,184.12131958007814,499.42857142857144,0.021433512370350627,5.513197580973408,-2.166666666666387,9.965575218200684
55.0,1017.6011648995536,189.781540788923,493.9142857142857,0.43202209472700304,5.4075864156088045,0.6666666666669059,9.166996002197266
56.0,1017.7454868861606,195.7412336077009,496.4285714285714,-0.5291392008458757,6.820608774821068,-3.41666666666643,10.341766357421875
57.0,1017.7368094308036,202.3597603934152,499.3142857142858,0.5035044352218279,6.320191701253364,12.166666666666927,9.507891654968262
58.0,1017.6394339425224,208.4889818464007,501.6857142857143,-0.3513183593744884,5.908217112223415,-5.666666666666444,9.706685066223145
59.0,1017.5212384905134,214.6296892438616,499.6857142857143,-0.35351053873638705,6.330905914306761,-3.333333333333151,9.836981773376465
60.0,1017.3675031389508,220.81468113490516,497.37142857142857,0.4474894205733193,6.207861582438252,4.666666666666941,9.772049903869629
61.0,1017.6639805385045,227.1766588483538,502.91428571428577,-0.07783508300732933,6.280246734619244,2.000000000000277,9.836981773376465
62.0,1017.6640171595982,233.38215332031248,506.48571428571427,0.07539367675829567,6.328428904215642,6.33333333333357,10.280023574829102
63.0,1017.3933122907367,239.55949009486605,507.2857142857142,-0.4266153971348956,5.892621358235807,-4.833333333333108,9.772049903869629
64.0,1017.3817452566964,245.54878365652903,495.9428571428571,0.08098347981814413,6.080842336018971,-15.499999999999723,10.645108222961426
65.0,1017.3453177315848,251.37334943498885,492.0857142857143,0.17149353027399172,5.643572489420691,5.41666666666687,11.17038345336914
66.0,1017.0847778320312,256.7590637207031,509.0000000000001,-0.826833089192192,5.116432189941552,28.833333333333556,10.155412673950195
