frame,x,y,z,vx,vy,vz,diameter
3.0,6.704086780548096,5.300955295562746,608.0000000000001,1.3766945997873976,3.6348229249318464,4.666666666666977,8.956232070922852
4.0,7.829938098362515,10.186265700204034,617.5142857142857,0.9280914862950682,5.970071315765384,12.083333333333641,12.360774040222168
5.0,8.795324965885708,16.315229974474228,621.9142857142856,0.8895275195439698,6.890414118766793,1.0833333333336626,12.360774040222168
6.0,9.951663112640382,23.3873617717198,621.457142857143,1.3827397425969492,6.628313779830943,-6.49999999999973,12.100518226623535
7.0,10.711327879769462,30.126751872471402,618.4,0.3009094397227029,7.2653969128926725,3.2500000000002913,12.86550235748291
8.0,10.807639476231168,37.72654500688826,617.6000000000001,-0.33807587623595714,7.565941015879334,-4.166666666666394,10.76405143737793
9.0,10.483111136300224,45.14492525373187,616.5142857142857,-0.02240928014118959,7.55907726287844,-0.5833333333330586,10.881694793701172
10.0,10.771940231323242,52.71337552751814,616.7714285714285,0.3880083560943648,7.2466357549031875,3.666666666666977,9.574614524841309
11.0,11.138888822283066,59.56132311139788,618.1714285714286,0.46517960230510036,6.872388203938831,-2.3333333333330444,10.704744338989258
12.0,11.129597091674805,67.12745840890068,616.6857142857143,-0.4796075820922795,7.680872599283881,-0.49999999999973,10.029253005981445
13.0,10.88944456917899,74.41317988804407,616.5714285714287,-0.09469906489053825,7.440203348795616,0.7500000000003268,9.640875816345215
14.0,11.15779781341553,80.99073791503906,617.0,0.6913987795511936,5.506113688151085,-0.16666666666637298,9.640875816345215
