frame,x,y,z,vx,vy,vz,diameter
24.0,1018.0728759765624,59.88006210327149,454.00000000000006,-0.6940002441400708,7.428556442260767,-25.499999999999794,8.956232070922852
25.0,1017.607599748884,67.41233520507814,441.7142857142857,-0.24878946940049218,7.525412241617874,-1.4999999999997584,9.901487350463867
26.0,1017.588991001674,74.3268457685198,442.4571428571429,0.18687947591205045,6.610363324483274,6.0833333333335275,9.706685066223145
27.0,1017.2041050502232,81.48060084751674,425.8,-0.7229410807286172,7.233963648478226,-34.24999999999987,10.155412673950195
28.0,1017.0534441266741,88.62496010916574,419.3714285714286,0.01323954264367444,7.5942573547363725,7.083333333333542,12.047792434692383
29.0,1017.2939418247768,96.122212437221,426.4857142857143,0.8130187988286082,6.990355809529678,24.83333333333357,9.901487350463867
30.0,1017.4625837053572,103.34355991908483,440.00000000000006,-0.5731709798173483,7.6525325775146875,-11.33333333333313,10.940041542053223
31.0,1017.275324358259,111.0968296595982,437.6,-0.02263387044212095,7.68076960245773,9.000000000000199,10.217907905578613
32.0,1017.106844656808,118.01786913190568,434.28571428571433,0.09705098470107032,6.56178983052579,-7.916666666666444,10.217907905578613
33.0,1017.3718348911831,125.53258863176619,441.8857142857143,-0.0031687418615007346,7.851200103759835,8.5833333333335,10.76405143737793
34.0,1017.0910505022322,133.47452348981588,436.51428571428573,-0.09193420410107933,8.67468897501633,0.08333333333352755,9.304853439331055
35.0,1017.4271048409599,141.5976050240653,444.6571428571429,0.29555257161501913,7.190388361613019,-2.166666666666501,10.940041542053223
36.0,1017.8884294782366,149.480712890625,456.74285714285713,0.8815205891932578,8.399883270263745,34.33333333333355,9.640875816345215
37.0,1017.855238560268,157.20277884347098,460.59999999999997,-0.8955485026036456,7.490501403808665,-22.33333333333305,9.44069766998291
38.0,1017.3769252232144,164.1779475620815,445.97142857142865,-0.3647613525386646,6.12518564860035,-18.33333333333311,10.940041542053223
39.0,1017.2863263811385,170.9693673270089,440.4,0.5382080078130116,7.600116729736413,19.250000000000213,10.341766357421875
40.0,1017.3998814174108,178.75562002999442,456.6857142857143,-0.42796834309837095,8.060223897298275,6.50000000000022,10.403141975402832
41.0,1017.3083286830358,186.63399309430804,459.14285714285717,0.06420898437548317,7.550248463948677,-0.6666666666664227,9.901487350463867
42.0,1017.1181762695312,194.07025190080918,453.11428571428564,-0.07341512044226306,7.3768615722657245,-9.333333333333037,10.341766357421875
43.0,1017.336607142857,201.6255597795759,454.45714285714286,0.06003316243533163,7.623794555664151,7.08333333333352,10.704744338989258
44.0,1017.2005859374999,208.84874616350444,454.4857142857142,0.09521484375059686,7.094295501709109,0.583333333333556,10.155412673950195
45.0,1017.2573416573662,216.3764465332031,452.2285714285714,-0.32735697428337573,7.508312225341907,-11.583333333333151,10.645108222961426
46.0,1016.994419642857,223.38936854771205,449.11428571428576,0.03986104329470663,7.128150939941509,8.083333333333535,10.881694793701172
47.0,1017.1120326450892,230.77378322056362,456.45714285714286,0.010426839193300452,7.057914733886857,5.6666666666669485,10.704744338989258
48.0,1016.833803013393,238.21331569126679,452.51428571428573,-0.36346944173129714,8.13306935628269,-13.249999999999737,10.155412673950195
49.0,1016.5180803571428,245.33181501116073,433.2,-0.37747701009070056,6.385105133056751,-21.916666666666423,11.617374420166016
50.0,1016.8049508231029,253.22930079868866,436.02857142857147,0.8677012125655779,8.51323064168307,20.00000000000022,12.257335662841797
51.0,1017.2017473493303,261.0875449044364,451.62857142857143,0.17909240722700304,8.390265146891366,20.666666666666877,10.585134506225586
52.0,1017.3432756696429,269.3275155203683,456.3714285714286,-0.3351847330723672,6.915402730306127,-17.99999999999976,10.645108222961426
53.0,1016.7174403599331,276.16700526646207,450.54285714285714,-0.47074890136670433,7.644584655761847,5.666666666666849,11.507254600524902
54.0,1016.20693359375,284.0244323730469,456.3142857142858,-0.7482808430984846,7.468470255533973,11.500000000000277,10.585134506225586
55.0,1016.1833042689733,291.159858921596,464.3428571428572,0.6675313313806441,7.392158508300938,-1.7499999999997584,10.76405143737793
56.0,1016.5257777622767,299.32822265625,456.2857142857143,0.24165852864642545,8.10917154947932,-8.583333333333108,10.82303237915039
57.0,1016.6483642578127,306.24517822265625,455.62857142857143,-0.32011922200476306,6.768068949381654,1.2500000000002984,11.396071434020996
58.0,1016.427375139509,313.2685110909598,454.54285714285714,0.10451253255251913,6.225893656412914,3.9166666666668917,11.617374420166016
59.0,1016.5275320870536,319.78399135044646,460.25714285714287,0.0031636555995078197,7.70504506429052,-0.24999999999975842,11.67204475402832
60.0,1016.5267456054689,327.4938677106585,454.8,0.023503621419791898,7.144734700520978,-2.6666666666664085,10.881694793701172
61.0,1016.4197230747768,334.4492736816407,458.7142857142857,-0.1450602213537593,7.155352274576977,3.333333333333556,11.994834899902344
62.0,1016.870765904018,341.96940133231027,467.8571428571429,0.7306772867842994,7.542861938476705,18.250000000000263,10.704744338989258
63.0,1016.9436471121653,349.59937744140626,471.4857142857143,-0.07960510253855091,7.992034912109535,-9.166666666666409,10.155412673950195
64.0,1016.9220615931921,357.41584734235494,466.97142857142865,-0.4722900390619458,7.4443715413413365,-4.749999999999758,11.451797485351562
65.0,1017.0415649414064,364.8594970703125,473.0,0.933115641276558,7.5082499186199705,19.500000000000206,11.562445640563965
