frame,x,y,z,vx,vy,vz,diameter
25.0,5.775264263153078,6.026997089385987,620.0,0.8357942899068228,3.074239174524946,52.833333333333655,6.955796241760254
26.0,6.489239297594344,10.170669037955149,659.4571428571429,0.6034667094548577,5.132865111033128,28.00000000000034,9.901487350463867
27.0,7.031767054966518,15.843108109065469,686.5428571428572,0.450411438941959,6.556686441103624,19.50000000000032,9.901487350463867
28.0,7.64513989857265,22.226574788774766,707.2,0.7002784411112508,5.907702207565318,25.583333333333698,9.965575218200684
29.0,7.925148405347552,28.174526214599613,719.0857142857142,0.03134493033091512,6.006750742594413,-2.9999999999996376,9.836981773376465
30.0,7.890997219085694,34.17320845467704,701.1714285714286,-0.2938981453577637,6.0226353009541995,-29.583333333332973,10.645108222961426
31.0,7.6110651016235344,40.0075668334961,684.0857142857144,0.003713846206668703,5.77787971496584,-7.9999999999996945,10.092530250549316
32.0,8.042743355887277,46.527677263532375,683.4571428571429,0.603962898254398,6.950397809346539,11.916666666666934,10.645108222961426
33.0,8.63221571786063,53.32826134817941,688.5428571428571,0.7371380329132123,6.991407394409205,-4.916666666666323,10.403141975402832
34.0,8.919312722342356,59.865623910086505,682.8,-0.26276930173237745,5.8134361902873115,-7.083333333333044,9.574614524841309
35.0,8.678868021283831,65.93416148594447,676.4571428571429,-0.2414439519246382,6.362257957458528,-2.8333333333330444,9.027033805847168
36.0,8.51646638597761,72.18215255737306,679.3142857142857,-0.012499809265132389,6.303029696146683,6.916666666666956,9.166996002197266
37.0,8.288516589573453,78.54280569893974,693.7142857142858,-0.40729951858520075,6.2461687723795976,20.33333333333364,9.574614524841309
38.0,7.941109684535435,85.04251098632812,701.2571428571429,-0.31800087292988666,6.74773534139001,3.765876499528531e-13,11.05581283569336
39.0,8.017506599426271,91.19719565255303,709.4857142857143,0.44341691335042777,5.77203178405766,7.166666666666991,9.772049903869629
40.0,8.356377165658133,97.15202200753349,717.2,0.307177623113001,5.8601684570313015,17.25000000000034,9.027033805847168
41.0,8.430699348449705,103.50293731689453,726.0,-0.21492258707681955,6.975335439046281,-3.3333333333329165,10.029253005981445
