frame,x,y,z,vx,vy,vz,diameter
67.0,593.5958251953125,326.01348876953125,571.0,-0.9040730794267731,5.017807006836108,1.8333333333335489,17.149879455566406
68.0,593.2205583844867,331.72786690848216,570.5428571428571,0.07990010579457874,6.291239420573078,-2.08333333333308,15.797307968139648
69.0,593.5098981584822,337.94216482979914,569.7142857142857,0.5932617187503268,6.534238179524884,-0.8333333333331154,15.264430046081543
70.0,593.4163347516742,344.7324872698103,570.4857142857143,-0.741404215494498,6.543378194173339,3.3333333333335915,17.480775833129883
71.0,592.7945870535715,351.1491271972656,572.5714285714286,-0.6818135579423981,6.638392130534015,0.4166666666669201,17.00074577331543
72.0,592.5146484375,357.3765563964844,572.0,0.24183146158885194,5.693832397461126,-1.499999999999801,16.4294490814209
74.0,591.3168334960938,371.16119384765625,570.0,0.9593505859377558,4.331044514974149,0.16666666666690588,17.149879455566406
75.0,591.868408203125,376.0808044433594,569.7428571428571,0.11066182454462137,5.547854105631679,-0.5833333333330941,16.85029411315918
76.0,591.2782836914063,382.43058210100446,570.2,-1.1666971842444838,7.155420939127822,0.3333333333335702,16.736568450927734
77.0,590.8661132812499,389.28713640485495,565.5714285714287,0.08492024739608439,6.590449015299647,-6.833333333333059,16.736568450927734
78.0,591.1364414760044,395.5268310546875,561.6,0.8319396972659163,5.742451985677292,-3.666666666666373,14.668929100036621
79.0,591.7878208705357,401.51012486049103,564.0857142857143,0.05639139811226812,6.252751668294479,9.916666666666885,16.037281036376953
80.0,591.3124703543526,407.5762747628348,571.3714285714286,-0.6893310546871732,6.137456258138201,3.91666666666692,16.812471389770508
81.0,590.7934064592635,414.4051095145089,568.0285714285715,-0.6347351074215837,7.063799540202027,-9.583333333333115,17.00074577331543
82.0,590.135586983817,421.2652553013393,563.5428571428572,-0.2902425130205586,7.031814575195519,-1.58333333333308,15.716503143310547
83.0,590.1057425362724,427.6201965332032,564.1714285714286,-0.053334554036112536,5.367472330729413,6.0833333333335915,16.27371597290039
84.0,590.4446411132814,432.8058471679688,568.0,0.7971191406252913,5.179321289062742,-0.16666666666645114,16.312788009643555
